participant.id_in_session,treatment,mod,player.SN_car_A,player.EE,player.PNB,player.NE,player.my_trip,player.HH,player.HL,player.LH,player.LL,player.year_born,player.gender,player.education,player.income,player.family,player.children,player.trust_parlament,player.trust_county,player.trust_municipality,player.trust_government,player.trust_politicians,player.trust_parties,player.vote,player.air_pollution,player.road_pricing,player.revenues,player.tax,player.tax_level,player.Madrid_central,player.effect_rp,player.effect_rp_others,player.comments,session.code
ol1saa5z,Baseline,1,1.0,5.0,4.0,3.0,11.0,3.0,3.0,3.0,3.0,2001.0,1.0,3.0,5.0,3.0,0.0,6.0,2.0,5.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,8.0,7.0,9.0,1.0,1.0,,uln4i2w2
0l2vcpx9,Public Services,3,1.0,4.0,1.0,3.0,9.0,3.0,3.0,2.0,2.0,1995.0,1.0,3.0,3.0,3.0,0.0,6.0,6.0,1.0,6.0,2.0,1.0,0.0,2.0,5.0,6.0,4.0,3.0,7.0,5.0,2.0,,uln4i2w2
qhy5uo0t,Road Pricing,4,1.0,8.0,2.0,6.0,10.0,2.0,3.0,3.0,3.0,2001.0,0.0,2.0,0.0,7.0,0.0,9.0,2.0,3.0,3.0,2.0,2.0,13.0,4.0,2.0,2.0,6.0,4.0,8.0,4.0,4.0,,uln4i2w2
80erot00,Social Norm,5,1.0,4.0,1.0,6.0,11.0,1.0,1.0,1.0,1.0,2001.0,0.0,2.0,5.0,2.0,0.0,6.0,5.0,4.0,5.0,3.0,2.0,3.0,7.0,2.0,2.0,6.0,8.0,8.0,6.0,5.0,,uln4i2w2
hugol910,Baseline,1,1.0,6.0,3.0,5.0,10.0,3.0,3.0,3.0,3.0,2002.0,0.0,2.0,0.0,3.0,,5.0,3.0,5.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,4.0,7.0,4.0,4.0,1.0,"Abrir una caja de comentarios en alguna pregunta para especificar la razón de alguna respuesta.   También añadir la opción de 0, en la pregunta de si en su domicilio vivían personas menores de 15 años ya que en mi caso no vive ninguna y tenía que poner la opción de 1 cuando en realidad sería 0 si hubiese tenido la opción.",uln4i2w2
e7h9rbd1,Pollution,2,1.0,8.0,3.0,8.0,10.0,3.0,3.0,3.0,3.0,1965.0,1.0,2.0,0.0,4.0,0.0,2.0,1.0,2.0,5.0,5.0,5.0,3.0,7.0,7.0,7.0,7.0,5.0,7.0,4.0,5.0,"Hay un error en la pregunta sobre hijos menores de 15 años conviven con usted. Se fuerza a elegir como mínimo 1, cuando puede ser que sea 0 (cero)",uln4i2w2
rsbs1p9q,Public Services,3,1.0,6.0,5.0,7.0,3.0,5.0,5.0,5.0,3.0,1992.0,1.0,3.0,1.0,3.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,4.0,3.0,3.0,6.0,7.0,3.0,4.0,,uln4i2w2
q0dydon9,Road Pricing,4,1.0,7.0,3.0,4.0,9.0,9.0,4.0,9.0,9.0,1999.0,0.0,3.0,0.0,3.0,0.0,5.0,1.0,4.0,6.0,4.0,4.0,3.0,4.0,6.0,5.0,5.0,1.0,6.0,6.0,3.0,,uln4i2w2
f479a1b0,Social Norm,5,1.0,9.0,3.0,6.0,11.0,3.0,3.0,3.0,3.0,1998.0,0.0,3.0,0.0,3.0,0.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,6.0,9.0,6.0,6.0,2.0,5.0,4.0,3.0,"En la pregunta sobre ""número de hijos menores de 15 años que conviven con ud"", no había opción de marcar 0. En mi caso, ningún conviviente tiene menos de 15 años, pero me obligaba a seleccionar una opción (he optado por 1).",uln4i2w2
qt2e9f7u,Baseline,1,1.0,7.0,4.0,4.0,11.0,2.0,2.0,2.0,2.0,1987.0,0.0,2.0,2.0,3.0,0.0,5.0,2.0,3.0,2.0,1.0,1.0,13.0,6.0,9.0,5.0,2.0,7.0,1.0,5.0,7.0,En numero de hijos no había opción 0. Que es la que hubiera marcado.,uln4i2w2
y12trzda,Pollution,2,1.0,6.0,3.0,3.0,11.0,1.0,1.0,4.0,2.0,1998.0,0.0,3.0,2.0,0.0,,4.0,5.0,4.0,4.0,2.0,2.0,0.0,7.0,6.0,7.0,6.0,6.0,7.0,4.0,5.0,,uln4i2w2
7qxsg9eo,Public Services,3,1.0,5.0,4.0,4.0,8.0,3.0,8.0,9.0,9.0,2000.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,3.0,2.0,0.0,5.0,4.0,4.0,6.0,5.0,7.0,5.0,2.0,,uln4i2w2
sc4brc2t,Road Pricing,4,1.0,7.0,3.0,4.0,7.0,5.0,5.0,5.0,3.0,1999.0,0.0,3.0,5.0,2.0,0.0,5.0,4.0,5.0,6.0,5.0,6.0,3.0,6.0,3.0,7.0,7.0,2.0,7.0,3.0,1.0,"En la pregunta de cuantos hijos menores de 15 viven con usted, no daba opcion a poner 0, solo de 1 en adelante.",uln4i2w2
8rdefmgd,Social Norm,5,1.0,7.0,3.0,3.0,11.0,10.0,10.0,10.0,10.0,1997.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,1.0,"Problema en la sección 3, no da opción a no tener hijos menores de 15 años",uln4i2w2
d7s9vzd3,Baseline,1,1.0,6.0,2.0,8.0,2.0,3.0,9.0,10.0,5.0,1990.0,0.0,3.0,5.0,3.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,13.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,uln4i2w2
n01qkm8k,Road Pricing,4,1.0,7.0,4.0,3.0,6.0,9.0,5.0,7.0,3.0,1999.0,1.0,3.0,2.0,4.0,0.0,3.0,4.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,7.0,7.0,1.0,1.0,,uln4i2w2
fa0lgio1,Baseline,1,1.0,7.0,3.0,3.0,9.0,3.0,3.0,3.0,3.0,1994.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,1.0,5.0,3.0,3.0,0.0,7.0,1.0,7.0,6.0,4.0,7.0,1.0,1.0,en las últimas preguntas donde habla de si el 20% usase el coche y pensase que el 20% debe usar el coche (por ejemplo) cuál sería su porcentaje de la opción A y no recuerda cuál es la opción A,2lf8iml1
xmx5q4c1,Pollution,2,1.0,7.0,3.0,6.0,10.0,9.0,9.0,3.0,3.0,2002.0,1.0,2.0,0.0,4.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,7.0,4.0,3.0,7.0,4.0,5.0,4.0,5.0,"Las últimas preguntas de ""imaginemos que usted tiene acceso a coche"" han sido un poco liosas y hubiera estado mejor tener una referencia cerca para saber cuál era el modo de transporte A. Por lo demás, un experimento bastante interesante y variado. ",2lf8iml1
c67lysj2,Public Services,3,1.0,7.0,3.0,3.0,6.0,4.0,5.0,3.0,3.0,2000.0,0.0,2.0,0.0,3.0,0.0,4.0,3.0,4.0,3.0,2.0,1.0,5.0,9.0,5.0,7.0,4.0,6.0,6.0,3.0,2.0,,2lf8iml1
q7ay2dyw,Road Pricing,4,1.0,7.0,5.0,4.0,10.0,6.0,6.0,6.0,6.0,2002.0,0.0,2.0,5.0,2.0,0.0,9.0,3.0,3.0,2.0,2.0,1.0,13.0,9.0,1.0,5.0,9.0,5.0,4.0,2.0,1.0,,2lf8iml1
px6jzykt,Social Norm,5,1.0,9.0,6.0,8.0,11.0,9.0,6.0,6.0,3.0,1969.0,1.0,1.0,3.0,2.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,0.0,4.0,5.0,5.0,6.0,6.0,5.0,4.0,7.0,"Cobrar mas impuestos al que tiene un coche antiguo no es la solucion,sera que no tiene dinero para adquirir otro",2lf8iml1
e40ivckh,Baseline,1,1.0,7.0,4.0,7.0,9.0,4.0,3.0,3.0,3.0,1998.0,0.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,3.0,3.0,2.0,1.0,1.0,,2lf8iml1
pqshn95a,Pollution,2,1.0,4.0,3.0,5.0,3.0,9.0,8.0,10.0,3.0,2002.0,2.0,2.0,4.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,12.0,2.0,5.0,3.0,6.0,9.0,7.0,6.0,4.0,,2lf8iml1
3yqq014n,Public Services,3,1.0,5.0,2.0,3.0,10.0,1.0,1.0,2.0,2.0,1971.0,0.0,3.0,1.0,5.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,9.0,9.0,4.0,5.0,5.0,5.0,6.0,7.0,,2lf8iml1
lmax1dnp,Road Pricing,4,1.0,6.0,3.0,4.0,9.0,6.0,3.0,2.0,3.0,1999.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,6.0,,2lf8iml1
uz6r7y1o,Social Norm,5,1.0,3.0,3.0,2.0,10.0,2.0,1.0,2.0,2.0,2001.0,1.0,2.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,4.0,2.0,3.0,6.0,6.0,4.0,4.0,5.0,,2lf8iml1
5poonmd4,Baseline,1,1.0,9.0,7.0,8.0,10.0,10.0,8.0,6.0,6.0,2000.0,0.0,3.0,3.0,2.0,0.0,7.0,7.0,6.0,5.0,5.0,7.0,1.0,6.0,6.0,4.0,7.0,7.0,5.0,7.0,5.0,,2lf8iml1
p62frwui,Pollution,2,1.0,5.0,3.0,4.0,9.0,3.0,3.0,3.0,3.0,1992.0,0.0,3.0,4.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,6.0,4.0,2.0,7.0,6.0,3.0,4.0,"En la pregunta ""¿Cómo cree que debería ser España?¿Qué diagrama prefiere?"" se hacen dos preguntas diferentes para una sola respuesta, para mí no es lo mismo lo que debería ser con lo que prefiero. En la pregunta de estudios, se indica universitarios menos de 4 años y más de 4 años. ¿Qué ocurre cuando es 4 años exactos?. En la pregunta de a qué partido ha votado, no hay la opción de que no se ha votado o voto en blanco. Gracias!",2lf8iml1
z1wokq82,Road Pricing,4,1.0,7.0,4.0,3.0,10.0,3.0,3.0,6.0,6.0,1994.0,1.0,3.0,1.0,2.0,0.0,2.0,4.0,3.0,2.0,1.0,2.0,13.0,4.0,5.0,2.0,4.0,7.0,6.0,3.0,4.0,me ha parecido un experimento interesante!,2lf8iml1
kst6pwde,Social Norm,5,1.0,4.0,3.0,2.0,10.0,1.0,1.0,1.0,1.0,1998.0,0.0,3.0,0.0,4.0,0.0,5.0,3.0,3.0,4.0,3.0,2.0,0.0,5.0,6.0,4.0,6.0,1.0,5.0,4.0,2.0,,2lf8iml1
n7d17j2o,Baseline,1,1.0,4.0,3.0,4.0,7.0,8.0,7.0,8.0,7.0,2000.0,0.0,3.0,3.0,1.0,0.0,6.0,4.0,4.0,3.0,6.0,6.0,0.0,7.0,5.0,3.0,6.0,7.0,5.0,6.0,7.0,,2lf8iml1
nh0e0dxo,Pollution,2,1.0,4.0,4.0,3.0,8.0,2.0,3.0,6.0,7.0,1975.0,0.0,2.0,2.0,1.0,0.0,4.0,3.0,2.0,4.0,1.0,1.0,0.0,2.0,6.0,5.0,3.0,5.0,4.0,9.0,2.0,,2lf8iml1
az8sbz33,Public Services,3,1.0,3.0,3.0,4.0,10.0,4.0,4.0,4.0,3.0,2001.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,4.0,3.0,1.0,1.0,13.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,,2lf8iml1
mfl4uw7h,Road Pricing,4,1.0,5.0,2.0,3.0,10.0,1.0,2.0,8.0,4.0,2002.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,2.0,6.0,4.0,3.0,3.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,5.0,,2lf8iml1
hz14r7oj,Social Norm,5,1.0,6.0,3.0,3.0,10.0,1.0,1.0,1.0,1.0,1995.0,1.0,3.0,2.0,2.0,0.0,9.0,9.0,9.0,5.0,9.0,9.0,13.0,6.0,9.0,5.0,4.0,3.0,5.0,3.0,2.0,,2lf8iml1
mchqhv52,Pollution,2,1.0,5.0,3.0,4.0,8.0,1.0,2.0,4.0,2.0,2003.0,0.0,2.0,0.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,13.0,5.0,6.0,6.0,7.0,7.0,6.0,3.0,5.0,,2lf8iml1
zb32d88s,Public Services,3,1.0,8.0,10.0,6.0,11.0,1.0,2.0,2.0,5.0,1998.0,0.0,3.0,3.0,5.0,0.0,1.0,6.0,4.0,4.0,2.0,2.0,1.0,5.0,9.0,5.0,6.0,2.0,6.0,6.0,1.0,,2lf8iml1
oyol3873,Road Pricing,4,1.0,3.0,1.0,2.0,11.0,11.0,11.0,11.0,11.0,1998.0,0.0,2.0,0.0,3.0,0.0,9.0,4.0,6.0,1.0,2.0,1.0,1.0,9.0,6.0,3.0,6.0,6.0,4.0,2.0,1.0,,2lf8iml1
fuwhzhca,Social Norm,5,1.0,4.0,4.0,3.0,2.0,5.0,3.0,7.0,3.0,2000.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,7.0,6.0,3.0,1.0,1.0,,2lf8iml1
kq4x3e9z,Baseline,1,1.0,8.0,6.0,4.0,11.0,11.0,11.0,11.0,11.0,2001.0,1.0,2.0,0.0,4.0,0.0,4.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,5.0,6.0,5.0,4.0,7.0,2.0,6.0,,2lf8iml1
zbdm1uut,Pollution,2,1.0,7.0,3.0,4.0,7.0,7.0,5.0,5.0,5.0,2001.0,0.0,3.0,1.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,6.0,3.0,2.0,Creo que en algunas cuestiones hay más respuestas posibles que las que deja la encuesta.,2lf8iml1
bgot6tf1,Public Services,3,1.0,9.0,5.0,9.0,11.0,5.0,5.0,5.0,5.0,1967.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,13.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,1.0,,2lf8iml1
yve5slih,Road Pricing,4,1.0,6.0,2.0,3.0,10.0,9.0,3.0,9.0,3.0,2001.0,0.0,2.0,0.0,3.0,0.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,5.0,5.0,6.0,4.0,7.0,5.0,6.0,7.0,,2lf8iml1
m9i0j1z8,Social Norm,5,1.0,3.0,6.0,7.0,7.0,6.0,6.0,7.0,4.0,1999.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,5.0,3.0,5.0,4.0,4.0,6.0,6.0,4.0,,2lf8iml1
6zltsyae,Baseline,1,1.0,5.0,4.0,3.0,11.0,5.0,4.0,7.0,4.0,1993.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,1.0,3.0,5.0,5.0,4.0,7.0,2.0,6.0,2.0,1.0,,2lf8iml1
knvtxixl,Pollution,2,1.0,2.0,5.0,8.0,8.0,3.0,6.0,10.0,8.0,2002.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,4.0,5.0,4.0,4.0,0.0,3.0,4.0,2.0,6.0,3.0,6.0,2.0,5.0,,2lf8iml1
wi35em2p,Public Services,3,0.0,9.0,4.0,8.0,2.0,9.0,4.0,5.0,4.0,2001.0,0.0,2.0,0.0,2.0,0.0,4.0,6.0,3.0,3.0,8.0,5.0,12.0,4.0,6.0,3.0,5.0,6.0,3.0,5.0,3.0,,2lf8iml1
35iqfvy9,Road Pricing,4,0.0,9.0,8.0,8.0,10.0,7.0,7.0,7.0,7.0,2001.0,0.0,2.0,0.0,6.0,4.0,8.0,8.0,4.0,8.0,3.0,3.0,13.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,,2lf8iml1
coa5za4o,Social Norm,5,0.0,3.0,8.0,7.0,11.0,1.0,1.0,2.0,1.0,1971.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,5.0,9.0,7.0,7.0,3.0,7.0,4.0,5.0,,2lf8iml1
1dtj1oad,Baseline,1,0.0,4.0,8.0,10.0,11.0,6.0,6.0,6.0,6.0,1997.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,1.0,2.0,13.0,6.0,4.0,3.0,3.0,9.0,6.0,2.0,2.0,,2lf8iml1
mi5e379o,Pollution,2,0.0,7.0,9.0,8.0,11.0,11.0,11.0,11.0,11.0,1982.0,1.0,3.0,4.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,1.0,0.0,6.0,7.0,6.0,6.0,3.0,7.0,6.0,2.0,"En la sección 3, se nos enunciaba un porcentaje de personas que usaban un medio (coche en mi caso) y el porcentaje que creían que debía usarlo y se nos preguntaba con qué frecuencia usaríamos la opción A. Como no se nos recordaba cuál era la opción A (transporte público o coche), es posible que haya respondido lo contrario de lo que pretendía.",2lf8iml1
lbw72pg8,Public Services,3,0.0,7.0,9.0,8.0,7.0,2.0,2.0,6.0,3.0,1999.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,1.0,,2lf8iml1
1qq9pbma,Road Pricing,4,0.0,5.0,7.0,7.0,10.0,9.0,10.0,4.0,10.0,1992.0,0.0,3.0,2.0,1.0,0.0,8.0,4.0,5.0,4.0,1.0,1.0,0.0,4.0,6.0,7.0,5.0,5.0,7.0,5.0,4.0,,2lf8iml1
6gp7y3ye,Social Norm,5,0.0,7.0,9.0,8.0,10.0,8.0,8.0,9.0,10.0,2003.0,1.0,1.0,5.0,4.0,0.0,5.0,7.0,9.0,5.0,5.0,4.0,13.0,5.0,5.0,7.0,5.0,3.0,6.0,4.0,2.0,,2lf8iml1
4620ro3l,Baseline,1,0.0,4.0,8.0,9.0,9.0,9.0,9.0,3.0,9.0,2000.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,7.0,5.0,2.0,7.0,5.0,5.0,,2lf8iml1
2x2js4b1,Pollution,2,0.0,9.0,10.0,7.0,10.0,2.0,10.0,6.0,4.0,1988.0,0.0,2.0,1.0,1.0,0.0,3.0,5.0,4.0,6.0,1.0,1.0,0.0,3.0,5.0,6.0,4.0,7.0,4.0,3.0,3.0,,2lf8iml1
agjjv68b,Public Services,3,0.0,3.0,6.0,6.0,10.0,9.0,3.0,3.0,3.0,1990.0,1.0,1.0,4.0,1.0,0.0,2.0,5.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,,2lf8iml1
upf8ed0o,Road Pricing,4,0.0,4.0,8.0,6.0,10.0,7.0,7.0,7.0,10.0,1990.0,0.0,3.0,5.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,9.0,4.0,7.0,9.0,6.0,9.0,9.0,,2lf8iml1
sv5rbzw2,Social Norm,5,0.0,7.0,10.0,8.0,9.0,7.0,5.0,5.0,6.0,2000.0,0.0,2.0,1.0,2.0,0.0,5.0,5.0,5.0,4.0,3.0,4.0,1.0,2.0,6.0,7.0,7.0,9.0,5.0,4.0,9.0,"La parte de responder ""si el 20% usara un vehículo privado, y los demás participantes piensan que es el 80%"", y las demás preguntas de ese estilo, no entendí muy bien el significado ",2lf8iml1
qcbd7hx4,Baseline,1,0.0,9.0,10.0,11.0,10.0,10.0,11.0,10.0,10.0,2003.0,1.0,2.0,0.0,4.0,0.0,5.0,3.0,5.0,6.0,4.0,2.0,0.0,2.0,5.0,7.0,7.0,3.0,7.0,6.0,3.0,,2lf8iml1
22q5t8ym,Pollution,2,0.0,5.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1971.0,0.0,3.0,3.0,5.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,6.0,4.0,4.0,5.0,6.0,5.0,3.0,,2lf8iml1
5k6w1v0s,Public Services,3,0.0,6.0,10.0,8.0,11.0,9.0,9.0,10.0,9.0,1994.0,0.0,3.0,0.0,3.0,0.0,3.0,5.0,4.0,2.0,2.0,2.0,13.0,5.0,4.0,3.0,5.0,7.0,4.0,5.0,4.0,"Buen experimento, espero que sea útil",2lf8iml1
7q1hvcvw,Road Pricing,4,0.0,6.0,7.0,4.0,8.0,8.0,10.0,3.0,9.0,2000.0,0.0,3.0,2.0,2.0,0.0,6.0,7.0,5.0,3.0,3.0,6.0,0.0,7.0,5.0,7.0,7.0,4.0,7.0,7.0,6.0,,2lf8iml1
frepaiwn,Social Norm,5,0.0,5.0,8.0,9.0,7.0,8.0,7.0,6.0,6.0,1998.0,0.0,3.0,0.0,3.0,0.0,3.0,5.0,5.0,2.0,1.0,1.0,0.0,6.0,2.0,3.0,6.0,4.0,6.0,3.0,2.0,Muy bien planteado! Muy fluido :),2lf8iml1
syp06wkt,Baseline,1,0.0,9.0,9.0,8.0,10.0,9.0,9.0,9.0,9.0,1996.0,1.0,3.0,3.0,0.0,0.0,3.0,6.0,6.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,5.0,6.0,4.0,4.0,Muy interesante,2lf8iml1
f9jbykzb,Pollution,2,0.0,8.0,6.0,7.0,3.0,8.0,4.0,10.0,5.0,2000.0,0.0,3.0,1.0,2.0,0.0,5.0,2.0,4.0,5.0,6.0,7.0,1.0,7.0,5.0,6.0,5.0,7.0,4.0,7.0,6.0,,2lf8iml1
rwuy8jm4,Public Services,3,0.0,7.0,10.0,10.0,11.0,3.0,9.0,3.0,3.0,1982.0,1.0,3.0,5.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,1.0,9.0,9.0,2.0,2.0,4.0,7.0,1.0,2.0,1.0,,2lf8iml1
ahvyg7u9,Road Pricing,4,0.0,6.0,4.0,7.0,9.0,9.0,9.0,8.0,5.0,2001.0,1.0,2.0,2.0,3.0,1.0,6.0,5.0,3.0,3.0,3.0,6.0,0.0,7.0,4.0,4.0,2.0,7.0,5.0,6.0,4.0,,2lf8iml1
75aw7pog,Social Norm,5,0.0,8.0,11.0,8.0,11.0,11.0,11.0,11.0,11.0,1972.0,0.0,3.0,2.0,2.0,1.0,6.0,3.0,5.0,7.0,7.0,7.0,1.0,5.0,4.0,7.0,3.0,1.0,3.0,6.0,3.0,,2lf8iml1
rpczrw41,Baseline,1,0.0,6.0,10.0,11.0,11.0,3.0,10.0,2.0,3.0,1977.0,0.0,1.0,0.0,3.0,1.0,9.0,5.0,9.0,7.0,1.0,1.0,13.0,7.0,7.0,3.0,7.0,1.0,9.0,7.0,9.0,"me compartieron el enlace y ha sido unas muy buenas preguntas, me ha dado mucha curiosidad los temas tratados, y me gusto participar en la encuesta.",2lf8iml1
3k4s9wum,Pollution,2,0.0,8.0,6.0,6.0,7.0,5.0,7.0,9.0,6.0,1997.0,0.0,3.0,3.0,1.0,0.0,6.0,5.0,4.0,5.0,4.0,6.0,2.0,7.0,5.0,5.0,7.0,7.0,6.0,4.0,6.0,,2lf8iml1
7ta5e9pr,Public Services,3,0.0,9.0,11.0,11.0,8.0,9.0,9.0,9.0,9.0,1991.0,1.0,3.0,3.0,0.0,0.0,1.0,5.0,4.0,1.0,1.0,1.0,13.0,2.0,2.0,1.0,5.0,8.0,9.0,2.0,1.0,,2lf8iml1
fk9mggvd,Road Pricing,4,0.0,9.0,9.0,9.0,11.0,1.0,1.0,1.0,1.0,1997.0,0.0,3.0,3.0,3.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,7.0,2.0,9.0,9.0,,2lf8iml1
uycpcdrb,Social Norm,5,0.0,7.0,8.0,6.0,11.0,1.0,1.0,3.0,1.0,1978.0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,2.0,7.0,3.0,3.0,13.0,7.0,4.0,7.0,7.0,1.0,7.0,6.0,4.0,,2lf8iml1
6800e6dn,Baseline,1,0.0,7.0,9.0,10.0,11.0,9.0,9.0,9.0,9.0,1968.0,1.0,3.0,2.0,3.0,0.0,5.0,2.0,3.0,5.0,4.0,2.0,0.0,6.0,5.0,7.0,6.0,2.0,4.0,6.0,3.0,,2lf8iml1
1yk1x5x8,Pollution,2,0.0,10.0,11.0,8.0,9.0,10.0,10.0,9.0,9.0,2001.0,0.0,2.0,0.0,2.0,0.0,3.0,4.0,4.0,2.0,2.0,2.0,0.0,3.0,5.0,6.0,4.0,5.0,7.0,5.0,3.0,Preguntas interesantes y que te hacen pensar.,2lf8iml1
838eq5dh,Public Services,3,0.0,8.0,9.0,8.0,11.0,11.0,11.0,11.0,11.0,2002.0,0.0,2.0,1.0,1.0,0.0,7.0,6.0,7.0,4.0,1.0,2.0,3.0,6.0,5.0,6.0,6.0,4.0,9.0,5.0,4.0,,2lf8iml1
wv4ulpsv,Road Pricing,4,0.0,10.0,10.0,10.0,11.0,6.0,1.0,8.0,4.0,1998.0,3.0,2.0,1.0,1.0,0.0,9.0,9.0,9.0,6.0,1.0,5.0,0.0,7.0,1.0,2.0,7.0,6.0,5.0,2.0,1.0,,2lf8iml1
nzv4fh3l,Social Norm,5,1.0,11.0,6.0,8.0,9.0,11.0,7.0,7.0,6.0,2001.0,0.0,3.0,3.0,3.0,0.0,3.0,5.0,5.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,3.0,6.0,3.0,5.0,,2lf8iml1
qfjc5hk1,Baseline,1,1.0,3.0,2.0,3.0,10.0,10.0,10.0,10.0,10.0,1991.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,,2lf8iml1
rpudlr27,Pollution,2,1.0,7.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,1998.0,0.0,3.0,0.0,7.0,1.0,2.0,1.0,5.0,5.0,1.0,2.0,3.0,7.0,3.0,7.0,7.0,4.0,6.0,3.0,1.0,,2lf8iml1
wbthyd6j,Public Services,3,1.0,8.0,4.0,6.0,2.0,9.0,3.0,9.0,3.0,1995.0,0.0,3.0,5.0,2.0,0.0,9.0,6.0,6.0,3.0,2.0,2.0,13.0,9.0,2.0,2.0,1.0,6.0,2.0,2.0,9.0,,2lf8iml1
hfod0wg1,Road Pricing,4,1.0,5.0,6.0,8.0,5.0,3.0,3.0,1.0,1.0,2001.0,0.0,2.0,0.0,2.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,3.0,3.0,6.0,5.0,9.0,4.0,3.0,,2lf8iml1
d23woyxn,Baseline,1,1.0,6.0,4.0,3.0,10.0,7.0,4.0,4.0,4.0,2000.0,0.0,3.0,0.0,3.0,0.0,5.0,3.0,4.0,5.0,6.0,4.0,3.0,9.0,5.0,6.0,6.0,9.0,5.0,3.0,2.0,"En mi opinión, hay varias preguntas demasiado parecidas entre sí (sobre todo en la tercera sección). Llega un momento en que resulta ya confuso responder. ",2lf8iml1
7eiez12c,Pollution,2,1.0,7.0,5.0,2.0,11.0,11.0,6.0,5.0,3.0,2001.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,6.0,5.0,7.0,8.0,4.0,3.0,,2lf8iml1
0xs8g5ll,Public Services,3,1.0,5.0,3.0,4.0,11.0,1.0,1.0,2.0,1.0,2000.0,1.0,2.0,0.0,4.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,4.0,4.0,6.0,5.0,5.0,,2lf8iml1
